ficID,ficDataset,senID,Sentiment,Verbs,nerIDs,Clusters,
1511,ROMANCE,86,Negative," When they opened them this time , Raphael still had n't come , for fuck 's sake .",[1],"[447, 203]"
1511,ROMANCE,88,Neutral, Raphael grinned back at them .,[1],"[447, 203]"
1511,ROMANCE,89,Neutral, They growled and flipped him over .,[1],"[203, 447]"
1511,ROMANCE,90,Positive," He laughed in delight , hands coming to their hips .",[1],"[447, 203]"
1511,ROMANCE,92,Neutral, What they wanted was his orgasm .,[1],"[447, 203]"
1511,ROMANCE,93,Neutral," They settled in his lap , grinding down with purpose .",[1],"[203, 447]"
1511,ROMANCE,96,Negative, They reached down and guided one of Raphael 's hands to their mouth .,[1],"[343, 447, 203]"
1511,ROMANCE,98,Neutral," Raphael 's breath hitched , and finally his rhythm stuttered .",[1],[447]
1511,ROMANCE,99,Neutral, He stared up at Ba'al with wide eyes .,[1],"[447, 554]"
1511,ROMANCE,104,Neutral, They felt Raphael twitch in them at that .,[1],"[447, 375, 203]"
1511,ROMANCE,105,Positive, He always did like a good show .,[1],[447]
1511,ROMANCE,108,Neutral," They were now , though , loosening the hold they had on themself to moan around Raphael 's fingers .",[1],"[384, 447, 203]"
1511,ROMANCE,109,Neutral, His eyes actually rolled back in his head at that .,[1],"[447, 393]"
1511,ROMANCE,110,Neutral," "" Ba'al , "" he said .",[1],"[554, 447]"
1511,ROMANCE,111,Positive, Ba'al felt a thrill go through them .,[21],"[554, 203]"
1511,ROMANCE,113,Neutral," This time , when they came , Raphael followed .",[1],"[447, 203]"
1511,ROMANCE,114,Neutral," Raphael made quite a picture , sex - wrecked as he was .",[1],[447]
1511,ROMANCE,115,Neutral, Sweat clung to his curves .,[1],[447]
1511,ROMANCE,116,Neutral," His red hair was dark , his lips and cheeks flushed with color .",[1],[447]
1511,ROMANCE,117,Neutral, His blue eyes were dazed as he looked up at them .,[1],"[447, 203]"
1511,ROMANCE,118,Neutral," Ba'al lifted their hips , letting him slide out , and released his fingers .",[1],"[554, 447]"
1511,ROMANCE,119,Neutral, His hands made their way back to Ba'al 's hips .,"[21, 1]","[554, 447]"
1511,ROMANCE,125,Neutral, Raphael asked as Ba'al knelt over their face .,[1],"[447, 554]"
1511,ROMANCE,129,Neutral," "" His tongue snaked out before they could answer .",[1],"[497, 447]"
1511,ROMANCE,132,Neutral," His mouth was so - the way he could curl his tongue , in and in .",[1],[447]
1511,ROMANCE,133,Neutral, He was licking himself out of them .,[1],"[447, 497]"
1511,ROMANCE,137,Neutral," They shrieked as they tipped over the edge again , then sobbed as Raphael kept licking , sending them straight into a second orgasm .",[1],"[447, 471, 497]"
1511,ROMANCE,138,Neutral, Raphael caught them as they fell .,[1],"[447, 497]"
1511,ROMANCE,142,Neutral, Raphael rubbed his clean - shaven cheek against their belly .,[1],"[447, 497]"
1511,ROMANCE,143,Neutral, Ba'al met his eyes .,[117],[499]
1511,ROMANCE,145,Neutral, Raphael asked .,[1],[447]
1511,ROMANCE,147,Negative, Ba'al mustered the energy to drape one long leg over Raphael 's shoulder .,[1],"[506, 447]"
1511,ROMANCE,150,Negative, The last orgasm of the night slipped out of them with a sigh under Raphael 's patient mouth .,[1],"[447, 517, 518]"
1511,ROMANCE,151,Neutral," At last , Raphael crawled up their body and draped himself over them .",[1],"[447, 530]"
1511,ROMANCE,152,Negative," Ba'al would wrap him up for warmth , but they could n't move .",[1],"[530, 554, 447]"
1511,ROMANCE,154,Neutral," Raphael 's eyes were closed , his breathing even and peaceful .",[1],[447]
1511,ROMANCE,155,Negative," Ba'al knew he was n't truly asleep , though .",[1],[447]
1511,ROMANCE,156,Neutral," "" Any more , and you 'd have to heal me , "" Ba'al said .",[117],"[499, 541, 542]"
1511,ROMANCE,157,Positive, A small smile tugged at Raphael 's lips .,[1],[447]
1511,ROMANCE,162,Positive," Raphael laughed , smug and happy , and Ba'al smiled .",[1],"[447, 554]"
1511,ROMANCE,0,Neutral, ## Overcome The first time After was ... Well .,[],[0]
1511,ROMANCE,6,Neutral, Ba'al writhed as teeth teased at their nipple .,[],[39]
1511,ROMANCE,7,Neutral, They growled in impatience .,[],[39]
1511,ROMANCE,12,Neutral," "" Something you want , sweetheart ? """,[],[54]
1511,ROMANCE,14,Neutral," "" You seem tense . """,[],[54]
1511,ROMANCE,16,Positive, It stole their breath for a moment .,[],"[58, 68]"
1511,ROMANCE,17,Negative," "" Why do n't you do something about that ? """,[],"[62, 64]"
1511,ROMANCE,20,Neutral, If you insist .,[],[66]
1511,ROMANCE,24,Positive, Their fingers were so clever .,[],[203]
1511,ROMANCE,25,Neutral, They always had been .,[],[203]
1511,ROMANCE,30,Positive, The pleasure washed through them in a blinding wave of light .,[],[203]
1511,ROMANCE,39,Neutral, They nodded permission .,[],[203]
1511,ROMANCE,40,Neutral," The second time was a shorter , sharper ascent .",[],[127]
1511,ROMANCE,42,Neutral, It made Ba'al want to disappear .,[],"[133, 554]"
1511,ROMANCE,45,Neutral, Now was perhaps not the time to consider it .,[],"[136, 137]"
1511,ROMANCE,49,Negative," It sent them over again in a hungry , clenching rush .",[],"[203, 154]"
1511,ROMANCE,51,Negative," They did n't open their eyes this time , just arched their back and purred .",[],[203]
1511,ROMANCE,52,Neutral, They could do that here .,[],"[203, 165]"
1511,ROMANCE,54,Positive," There was a gentle kiss on their forehead , a unspoken acknowledgement of their trust .",[],[203]
1511,ROMANCE,55,Neutral, Lips trailed down their throat and chest as one finger became two .,[],"[176, 177, 203]"
1511,ROMANCE,57,Positive," Three fingers slid deep and wet in them , curling against their sweet spot .",[],"[189, 203]"
1511,ROMANCE,58,Neutral, Ba'al tightened deliberately .,[],[554]
1511,ROMANCE,59,Positive, Hair tickled their belly .,[],[203]
1511,ROMANCE,60,Positive, They wound their fingers in it and opened their eyes at last .,[],"[203, 201]"
1511,ROMANCE,61,Positive, A thrill went through them at the erotic picture they were presented with .,[],[203]
1511,ROMANCE,63,Negative," Ba'al growled again , they could n't help it .",[],"[203, 221]"
1511,ROMANCE,64,Neutral, It felt impossible .,[],[221]
1511,ROMANCE,65,Neutral," No one ever took their time with Ba'al anymore , squeezing out a second orgasm as though that were a fucking accomplishment instead of the bare minimum .",[],"[222, 223, 203, 554, 228]"
1511,ROMANCE,70,Negative," They could n't remember the last time they 'd made sounds like this , demanding and hungry over nothing more than their own pleasure .",[],[203]
1511,ROMANCE,72,Neutral, Their third orgasm tore through them .,[],"[256, 203]"
1511,ROMANCE,73,Neutral, It barely slowed them down .,[],"[260, 203]"
1511,ROMANCE,79,Neutral, Their hips snapped together .,[],[203]
1511,ROMANCE,82,Neutral, They cried out .,[],[203]
1511,ROMANCE,85,Negative, They did n't remember closing their eyes .,[],[203]
1511,ROMANCE,87,Negative, Ba'al narrowed their eyes in a glare that sent imps fleeing in terror .,[],[203]
1511,ROMANCE,91,Neutral," "" Yes , go on , take what you want . """,[],[329]
1511,ROMANCE,94,Negative," They did n't think of Before very often , but they could , they would - ah .",[],[203]
1511,ROMANCE,95,Positive, The smile that curved their lips was not very nice .,[],[203]
1511,ROMANCE,97,Positive," They held it there , wrapping their lips around several delicate fingers , and sucked .",[],"[349, 203]"
1511,ROMANCE,100,Neutral, Ba'al smirked around their mouthful .,[],[203]
1511,ROMANCE,101,Negative, They were about to make it so much worse .,[],"[203, 364]"
1511,ROMANCE,102,Neutral, They brought their free hand up .,[],[203]
1511,ROMANCE,103,Positive," They traced around their lips , then began a languid path down their own body .",[],[203]
1511,ROMANCE,106,Negative," Ba'al was not , as a rule , loud .",[],[554]
1511,ROMANCE,107,Negative, Not unless they were terrifying someone .,[],[203]
1511,ROMANCE,112,Negative," They screwed down , tilting to chase their own pleasure .",[],[203]
1511,ROMANCE,120,Neutral, They tugged .,[],[554]
1511,ROMANCE,122,Neutral," "" Insatiable , "" they accused .",[],[554]
1511,ROMANCE,123,Negative, They could n't remember the last time they had laughed .,[],[554]
1511,ROMANCE,124,Neutral," "" Oh , were you done ? """,[],[448]
1511,ROMANCE,126,Neutral," "" I thought I ought to clean up .",[],[447]
1511,ROMANCE,127,Negative, Would n't want to leave you a mess .,[],[448]
1511,ROMANCE,131,Neutral, Apparently they were n't done .,[],[497]
1511,ROMANCE,135,Positive," Their legs were trembling , threatening to give out .",[],[497]
1511,ROMANCE,136,Neutral, Pleasure thudded in their ears .,[],[497]
1511,ROMANCE,139,Negative, They were lowered tenderly onto the bed .,[],[497]
1511,ROMANCE,140,Neutral, Gentle hands cupped their face and soothed over the lines of their body .,[],[497]
1511,ROMANCE,141,Positive," They felt utterly wrung out , pleasure suffusing every inch of them .",[],[497]
1511,ROMANCE,144,Neutral," "" One more ? """,[],[501]
1511,ROMANCE,146,Negative," "" You have n't been taken care of properly in too long , sweetheart . """,[],[513]
1511,ROMANCE,148,Neutral," "" One more , "" they agreed .",[],"[511, 518]"
1511,ROMANCE,149,Neutral," For you , they thought .",[],"[513, 518]"
1511,ROMANCE,153,Neutral," After a nameless amount of time had passed , they turned their head .",[],[530]
1511,ROMANCE,158,Neutral, A strange frision went through Ba'al .,[],[554]
1511,ROMANCE,159,Negative," "" No , "" they said .",[],[556]
1511,ROMANCE,160,Neutral," Pausing , they considered .",[],[556]
1511,ROMANCE,161,Negative," "" At least , not tonight . """,[],[551]
1511,ROMANCE,163,Neutral, It had turned into quite the reunion .,[],[554]
1511,ROMANCE,164,Neutral, They could get used to t,[],[556]
1512,ROMANCE,0,Neutral, ## Little Brothers He had stationed himself in a corner .,[0],"[1, 3]"
1512,ROMANCE,1,Positive," While it was true that all in attendance - human , angel , and demon alike - had worked together toward a common goal , Gabriel could n't help but be uneasy .",[1],"[16, 6]"
1512,ROMANCE,4,Negative, He could observe his littlest brother and the Principality Aziraphale without disturbing them .,[1],"[14, 16, 156]"
1512,ROMANCE,5,Neutral, Aziraphale had his nose buried in a book .,[4],[156]
1512,ROMANCE,6,Negative," He had the right , of course , though it had taken Gabriel a shamefully long time to understand that .","[1, 4]","[16, 24, 156, 28]"
1512,ROMANCE,8,Positive," His , well .",[4],[156]
1512,ROMANCE,9,Neutral," If Gabriel had to put a word to it , he might call it his domain , actually .","[1, 4]","[16, 40, 156]"
1512,ROMANCE,10,Neutral," Clearly , now that he was bothering to look , the seat of Aziraphale 's power .",[4],"[43, 156]"
1512,ROMANCE,11,Neutral, No one would easily harm him here .,[4],"[48, 156]"
1512,ROMANCE,12,Positive," And after all the work Aziraphale had done , he was quite entitled to rest in any way he pleased .","[17, 4]",[156]
1512,ROMANCE,13,Neutral, Gabriel had seen Crowley coax that book into Aziraphale 's hands more than an hour ago .,"[1, 4]","[16, 156, 57]"
1512,ROMANCE,14,Positive," He had been fluttering about from one group to the next , making sure everyone had food and drink and a comfortable spot to sit .",[1],"[60, 16]"
1512,ROMANCE,15,Positive," At first , Gabriel would have said the principality was enjoying it .",[1],"[68, 16, 71]"
1512,ROMANCE,16,Positive," After a time , though , a familiar edge started to sharpen his words .",[28],[113]
1512,ROMANCE,17,Negative," With a slow lurch of his stomach , Gabriel recognized that he must have always made Aziraphale - nervous .","[1, 28]","[16, 113]"
1512,ROMANCE,18,Neutral," Anxious , he supposed , would be a better word .",[28],[113]
1512,ROMANCE,19,Negative, Gabriel was n't wrong about this .,[1],[16]
1512,ROMANCE,20,Negative, Instincts he had walled off were coming back alive .,[28],[113]
1512,ROMANCE,21,Negative," He was , oh , not half the healer his youngest siblings were , but capable .",[28],[113]
1512,ROMANCE,23,Positive, He knew - Mother had made Very Clear - that his behavior of late had been unacceptable .,[28],[113]
1512,ROMANCE,25,Neutral, He was just trying to gather his nerve to offer comfort of some sort when Crowley intervened .,"[4, 28]","[156, 113]"
1512,ROMANCE,26,Neutral, Aziraphale protested at first .,[4],"[156, 111]"
1512,ROMANCE,27,Negative, Crowley settled him with a practiced ease that spoke of their long partnership .,"[4, 28]","[156, 113, 115]"
1512,ROMANCE,31,Negative," Now , Crowley was flopped on the far end of the couch and making unsubtle attempts to get closer .",[4],"[124, 156]"
1512,ROMANCE,32,Positive," Michael caught Gabriel 's eye from across the room , and they shared a smile .","[50, 1]","[129, 16, 139]"
1512,ROMANCE,36,Negative, Aziraphale seemed completely oblivious .,[4],[156]
1512,ROMANCE,37,Negative, Gabriel wondered how this would play out .,[1],[16]
1512,ROMANCE,38,Neutral, Crowley was ... listing .,[4],[156]
1512,ROMANCE,39,Neutral, Aziraphale smiled at something in his book and lifted his arms .,[4],[156]
1512,ROMANCE,40,Neutral," Crowley froze for a moment , then scrambled forward .",[4],[156]
1512,ROMANCE,41,Neutral, He plopped himself in place .,[4],[156]
1512,ROMANCE,42,Positive," Aziraphale lowered the book again , neatly surrounding Crowley 's head and torso .",[4],[156]
1512,ROMANCE,43,Neutral," Aziraphale adjusted the book to free one hand , stroking a hand through flaming hair .",[4],"[156, 164]"
1512,ROMANCE,44,Negative," Crowley wriggled in place , then went limp .",[4],[156]
1512,ROMANCE,45,Neutral, Gabriel caught a glimpse of the sweet trust in his littlest brother 's face before it was once again shielded by a book .,[1],"[16, 172, 177]"
1512,ROMANCE,46,Neutral," When he looked up , Aziraphale was watching him .","[4, 1]","[156, 16]"
1512,ROMANCE,47,Positive," The principality 's body language remained utterly gentle , cradling and protecting Crowley .",[4],[156]
1512,ROMANCE,48,Neutral," His eyes , however ... Gabriel sobered , nodding once to show he understood .",[1],"[16, 187]"
1512,ROMANCE,49,Negative," Crowley might forgive the hurts Gabriel had inflicted , but Aziraphale would not forgive a second time .","[4, 78]","[156, 194, 16]"
1512,ROMANCE,50,Negative," And while Gabriel might be more than a match for Azirpahale in most circumstances , if he hurt Crowley , he rather thought Aziraphale would finish him","[1, 4]","[16, 198, 156]"
1512,ROMANCE,3,Neutral," It was better for watching , too .",[],[13]
1512,ROMANCE,7,Neutral," The bookshop that they were all clustered in , post-battle , was Azirapahle 's home .",[],"[31, 33]"
1512,ROMANCE,24,Negative, Watching Aziraphale work himself up was like the moment on a battlefield when you knew a demon was behind you : an oncoming disaster .,[],"[100, 113]"
1512,ROMANCE,28,Positive," A breezy promise to handle any hosting duties and a hint of flirtation , and Aziraphale melted .",[],[156]
